post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,bobalives.bsky.social,82,23,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,jdjl.bsky.social,432,1190,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,jeredejere.bsky.social,487,1015,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,jyf4.bsky.social,326,406,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,msbak.bsky.social,1224,22,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,appa69.bsky.social,1333,85,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,jrtomlin.bsky.social,482,366,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,irngutaq.bsky.social,113,42,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,pommiemom.bsky.social,244,55,2024-12-09 18:21:01.910000+00:00
at://did:plc:y4zs4cabaezzwx3bz2e5nnj2/app.bsky.feed.post/3lcvdqosegb2w,bafyreig3bga4o26o6yzav6hucky7codjbqxrpxorjbahdeat2k5muidrgy,repost,,politifact104,2051,125,finafyr.bsky.social,373,39,2024-12-09 18:21:01.910000+00:00
at://did:plc:4rhhtjjgsucnkow3h3nno2eh/app.bsky.feed.post/3la7sl7bvzes2,bafyreidbq5zndke7wipfoyxeav3exw6taekdv6dqoo7rcnaks5a7wiqu4y,repost,,politifact104,1,1,ukraineinvasion.newsmast.community.ap.brid.gy,20,0,2024-11-05 17:57:22+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldou3uh5zc2l,bafyreifjrsxyudxsrfglgxtwp6ssk4e5x3ghrkliglgx4b2fnom55hgupa,repost,,politifact655,6,2,mumsie.bsky.social,6917,7679,2024-12-19 21:50:10.304000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldou3uh5zc2l,bafyreifjrsxyudxsrfglgxtwp6ssk4e5x3ghrkliglgx4b2fnom55hgupa,repost,,politifact655,6,2,kingresist.bsky.social,33939,17005,2024-12-19 21:50:10.304000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldot5jobts2l,bafyreihz3tyr36a2qf3mxmr34lnpb3y3lno554rm5cvbux7uteh42gxey4,repost,,politifact655,3,2,ravenwillowpelc.bsky.social,3947,9235,2024-12-19 21:33:12.370000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldot5jobts2l,bafyreihz3tyr36a2qf3mxmr34lnpb3y3lno554rm5cvbux7uteh42gxey4,repost,,politifact655,3,2,faderes.bsky.social,110,72,2024-12-19 21:33:12.370000+00:00
at://did:plc:keuzdwxp5ktxujn7cvik7sv7/app.bsky.feed.post/3ldmh5cepts2a,bafyreibpyoc52p77kinczy54hamlkbvoveu346aunk6p2mswjzlzhucwbq,repost,,politifact655,1,1,bar-d-forge.bsky.social,2280,1884,2024-12-18 22:53:00.339000+00:00
at://did:plc:u4nl6aqp3l5w2zs7pd3hj7is/app.bsky.feed.post/3ldbutsgh522v,bafyreigvmnlo75r7lpwcbgyj5q5ygon4fefkyd7f4publvagtc5orwzwba,repost,,politifact655,6,2,fodo-liath252.bsky.social,586,1064,2024-12-14 17:58:56.892000+00:00
at://did:plc:u4nl6aqp3l5w2zs7pd3hj7is/app.bsky.feed.post/3ldbutsgh522v,bafyreigvmnlo75r7lpwcbgyj5q5ygon4fefkyd7f4publvagtc5orwzwba,repost,,politifact655,6,2,whatisabeau.bsky.social,1098,902,2024-12-14 17:58:56.892000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ld627l3zds2t,bafyreiaabrllmqsfrznfarvhjc7e43i3wru3sos2j3xouto5u6tpwtltui,repost,,politifact655,4,1,galacticproton.bsky.social,148,211,2024-12-13 05:24:21.610000+00:00
at://did:plc:tzbdg7n3pl2rretpls35ybxg/app.bsky.feed.post/3lcuzujzdzs2t,bafyreihtqkvmbzjhgdmhxkgf5q2lvjxz5vjygzm7y3jcsvypcjiedggo2m,repost,,politifact655,2,1,ppaohio.bsky.social,859,65,2024-12-09 15:24:13.737000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3lctz55ub752e,bafyreiccc77437xmj7bbr274sbm5mg53gayixbk77sbg5e2362mjhmcuoq,repost,,politifact655,4,1,kingresist.bsky.social,33939,17005,2024-12-09 05:38:29.495000+00:00
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3lcsxgjv5os2x,bafyreihcyo5twcrh54bhxzfzphegt4yewvfextfn5fd6cg2zw6mc4yo3na,repost,,politifact655,4,1,grandmaliberty.bsky.social,708,150,2024-12-08 19:35:16.877000+00:00
at://did:plc:pvcxicdndphhuiqczyzu43dw/app.bsky.feed.post/3le2tmur6fc2n,bafyreia3q6rlnptta6vzu5cdovidyyhspnv6ejqrncqeta6etf74rajity,repost,,politifact442,3,1,zimmermanv66.bsky.social,7691,6839,2024-12-24 16:13:44.177000+00:00
at://did:plc:bveozxrmwgqzpdlxxtdhraak/app.bsky.feed.post/3ldy2plhjzc2b,bafyreif6ilhpml5bmqw3ibm2uorkvnewdolkipcezsb5pcm7t33wgjhbb4,repost,,politifact442,11,4,alexanotherone.bsky.social,1561,631,2024-12-23 13:42:32.066000+00:00
at://did:plc:bveozxrmwgqzpdlxxtdhraak/app.bsky.feed.post/3ldy2plhjzc2b,bafyreif6ilhpml5bmqw3ibm2uorkvnewdolkipcezsb5pcm7t33wgjhbb4,repost,,politifact442,11,4,mirihawk.bsky.social,6772,2203,2024-12-23 13:42:32.066000+00:00
at://did:plc:bveozxrmwgqzpdlxxtdhraak/app.bsky.feed.post/3ldy2plhjzc2b,bafyreif6ilhpml5bmqw3ibm2uorkvnewdolkipcezsb5pcm7t33wgjhbb4,repost,,politifact442,11,4,finfanfoust.bsky.social,253,1118,2024-12-23 13:42:32.066000+00:00
at://did:plc:bveozxrmwgqzpdlxxtdhraak/app.bsky.feed.post/3ldy2plhjzc2b,bafyreif6ilhpml5bmqw3ibm2uorkvnewdolkipcezsb5pcm7t33wgjhbb4,repost,,politifact442,11,4,atbozzo.bsky.social,349,397,2024-12-23 13:42:32.066000+00:00
at://did:plc:bnwgpceahml6a7nemat4ouac/app.bsky.feed.post/3ldvjkkwmvs2t,bafyreidefv2kwg5tgabqjubdwrnrzhhc76stqmmntxyn4jziy4sle523ha,repost,,politifact442,6,4,jfarrell.bsky.social,1054,1570,2024-12-22 13:30:10.652000+00:00
at://did:plc:bnwgpceahml6a7nemat4ouac/app.bsky.feed.post/3ldvjkkwmvs2t,bafyreidefv2kwg5tgabqjubdwrnrzhhc76stqmmntxyn4jziy4sle523ha,repost,,politifact442,6,4,robshum.bsky.social,1743,822,2024-12-22 13:30:10.652000+00:00
at://did:plc:bnwgpceahml6a7nemat4ouac/app.bsky.feed.post/3ldvjkkwmvs2t,bafyreidefv2kwg5tgabqjubdwrnrzhhc76stqmmntxyn4jziy4sle523ha,repost,,politifact442,6,4,jeanmikhail.bsky.social,129,1742,2024-12-22 13:30:10.652000+00:00
at://did:plc:bnwgpceahml6a7nemat4ouac/app.bsky.feed.post/3ldvjkkwmvs2t,bafyreidefv2kwg5tgabqjubdwrnrzhhc76stqmmntxyn4jziy4sle523ha,repost,,politifact442,6,4,mattpb.bsky.social,2522,7522,2024-12-22 13:30:10.652000+00:00
at://did:plc:edihxtb7s4q5pzpugazejhde/app.bsky.feed.post/3ldlvyp7cok2q,bafyreicyegjczygh3fgeu2xmevwmtzjantfnhenoync6rsj6qxrej64lc4,repost,,politifact211,7,2,edwells.bsky.social,1935,1593,2024-12-18 17:46:12.410000+00:00
at://did:plc:edihxtb7s4q5pzpugazejhde/app.bsky.feed.post/3ldlvyp7cok2q,bafyreicyegjczygh3fgeu2xmevwmtzjantfnhenoync6rsj6qxrej64lc4,repost,,politifact211,7,2,rtdonovan11.bsky.social,3773,7059,2024-12-18 17:46:12.410000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,yvrdaniel.bsky.social,467,413,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,williamjo.se,484,3226,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,1happyhippy.bsky.social,211,369,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,apocalypticanow.bsky.social,23391,2592,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,manos.lol,405,764,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,nih-llamas.bsky.social,492,389,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,ind3fatigable.xyz,5550,1092,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,knownforms.bsky.social,2874,2260,2024-10-16 21:13:44.073000+00:00
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,repost,,politifact211,40,9,bossfo2007.bsky.social,542,302,2024-10-16 21:13:44.073000+00:00
at://did:plc:zpj5ioboummlu2yzbvvzftb7/app.bsky.feed.post/3krhadxxaj626,bafyreiccnjxgk354eviv7vkuaqcxrwe4picjdpr35qfdigpee2dioajltu,repost,,politifact211,4,3,limecello.bsky.social,809,139,2024-05-01 19:34:40.053000+00:00
at://did:plc:zpj5ioboummlu2yzbvvzftb7/app.bsky.feed.post/3krhadxxaj626,bafyreiccnjxgk354eviv7vkuaqcxrwe4picjdpr35qfdigpee2dioajltu,repost,,politifact211,4,3,libitina.bsky.social,317,350,2024-05-01 19:34:40.053000+00:00
at://did:plc:zpj5ioboummlu2yzbvvzftb7/app.bsky.feed.post/3krhadxxaj626,bafyreiccnjxgk354eviv7vkuaqcxrwe4picjdpr35qfdigpee2dioajltu,repost,,politifact211,4,3,cofax.bsky.social,302,334,2024-05-01 19:34:40.053000+00:00
at://did:plc:eoss3vmzem55cm5kuddhdmwn/app.bsky.feed.post/3kp3noyxcwc2n,bafyreiain66yyyp5yw3fwkwtaymhbk7qadivxuaqygrckyvyukoz72rb4a,repost,,politifact211,0,1,sababausa.bsky.social,3946,835,2024-04-01 18:11:08.773000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,doctorscience.bsky.social,1459,1357,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,magenta93015.bsky.social,289,634,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,cforde.github.io,1773,1859,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,diogeneslamp.bsky.social,1050,597,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,chrislongview.bsky.social,22862,338,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,h-x-s.bsky.social,365,886,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,soldoutfuture.bsky.social,166,506,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,pwgtennant.bsky.social,6175,1535,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,ttpphd.bsky.social,407,1427,2024-12-21 19:02:07.950000+00:00
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,repost,,politifact7923,135,10,clancyny.bsky.social,11736,3128,2024-12-21 19:02:07.950000+00:00
at://did:plc:gxrkfvne2rc3jxyj2fuoiwq5/app.bsky.feed.post/3ldrbke2puc26,bafyreid7tbrhoprle6hiiff5rsldh6s5pbvh73kzrl5e7j7e3kofwq3kg4,repost,,politifact7923,7,1,astartiel.substack.com,5626,5187,2024-12-20 20:56:14.553000+00:00
at://did:plc:bpauwkrhqbgsvu22rcjlnmzf/app.bsky.feed.post/3ldjcmohrdk24,bafyreicr5gl56eyxdr4mwnfvjxv3p4zkfuoya2ivynqsoqadh3wuvh4h74,repost,,politifact7923,44,4,lavatiorturner.bsky.social,1061,2230,2024-12-17 16:54:08.415000+00:00
at://did:plc:bpauwkrhqbgsvu22rcjlnmzf/app.bsky.feed.post/3ldjcmohrdk24,bafyreicr5gl56eyxdr4mwnfvjxv3p4zkfuoya2ivynqsoqadh3wuvh4h74,repost,,politifact7923,44,4,maad52.bsky.social,3343,5132,2024-12-17 16:54:08.415000+00:00
at://did:plc:bpauwkrhqbgsvu22rcjlnmzf/app.bsky.feed.post/3ldjcmohrdk24,bafyreicr5gl56eyxdr4mwnfvjxv3p4zkfuoya2ivynqsoqadh3wuvh4h74,repost,,politifact7923,44,4,jackin503.bsky.social,965,728,2024-12-17 16:54:08.415000+00:00
at://did:plc:bpauwkrhqbgsvu22rcjlnmzf/app.bsky.feed.post/3ldjcmohrdk24,bafyreicr5gl56eyxdr4mwnfvjxv3p4zkfuoya2ivynqsoqadh3wuvh4h74,repost,,politifact7923,44,4,nisse2.bsky.social,3791,5153,2024-12-17 16:54:08.415000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,nevborg.bsky.social,11,9,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,msirivia.bsky.social,29,15,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,veglis.bsky.social,6,8,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,pleonidou.bsky.social,0,2,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,sympap.bsky.social,22,49,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,evankart.bsky.social,23,37,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,hermangrech.bsky.social,172,100,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,christosgavalas.bsky.social,7,12,2024-12-17 11:36:40.112000+00:00
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,repost,,politifact339,13,9,zoipalla.bsky.social,16,28,2024-12-17 11:36:40.112000+00:00
at://did:plc:rmwt56fehcqb4qbfgpo6ayie/app.bsky.feed.post/3lebsozup6s27,bafyreicilpn3eshaq5ick37omgq4yrjl3d6ohwgimejcm52xetpftvak3u,repost,,politifact12770,0,0,cherryhuerta.bsky.social,729,106,2024-12-27 10:45:41.070000+00:00
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3jwxeyl6tu22v,bafyreih2uzzxvgpy4fl76yxl2tfm25mtdj6wln55cssncx65jdaq6b5fpi,repost,,politifact3731,26,3,lealuck.bsky.social,16784,11994,2023-05-30 15:20:07.926973+00:00
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3jwxeyl6tu22v,bafyreih2uzzxvgpy4fl76yxl2tfm25mtdj6wln55cssncx65jdaq6b5fpi,repost,,politifact3731,26,3,rey77.bsky.social,683,1154,2023-05-30 15:20:07.926973+00:00
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3jwxeyl6tu22v,bafyreih2uzzxvgpy4fl76yxl2tfm25mtdj6wln55cssncx65jdaq6b5fpi,repost,,politifact3731,26,3,toodles33.bsky.social,10270,12170,2023-05-30 15:20:07.926973+00:00
at://did:plc:wackbvl4w7twzghpbsnwd6by/app.bsky.feed.post/3ldnqpui6bc2z,bafyreifdheutzugduq3sd4jvqsdlsernuw4pcev7xurz4ddnhim3zh22ru,repost,,politifact8119,1,1,westmanajay.bsky.social,343,356,2024-12-19 11:17:06.721000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,pjorge.bsky.social,423,1797,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,motbevron.bsky.social,704,1901,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,halyo.bsky.social,659,2806,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,roquefortbloom.bsky.social,1222,1284,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,yvrdaniel.bsky.social,467,413,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,rydmell.bsky.social,231,541,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,zeebest1.bsky.social,700,242,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,fearranger.bsky.social,550,362,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,jguetschow.bsky.social,90,187,2024-09-28 18:09:34.082000+00:00
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,repost,,politifact8119,61,21,heterodoxthis.bsky.social,685,548,2024-09-28 18:09:34.082000+00:00
at://did:plc:vydg6fv2bjcdhvv6atiibkn6/app.bsky.feed.post/3ldax22vwr22o,bafyreigvoxdl73q4anc3z6g7z6dxocvxh5swljr7oev752ora2occsrfue,repost,,politifact567,6,4,crazycatladyabroad.bsky.social,4752,4556,2024-12-14 09:05:34.858000+00:00
at://did:plc:vydg6fv2bjcdhvv6atiibkn6/app.bsky.feed.post/3ldax22vwr22o,bafyreigvoxdl73q4anc3z6g7z6dxocvxh5swljr7oev752ora2occsrfue,repost,,politifact567,6,4,aeternalpessimist.bsky.social,1260,1507,2024-12-14 09:05:34.858000+00:00
at://did:plc:vydg6fv2bjcdhvv6atiibkn6/app.bsky.feed.post/3ldax22vwr22o,bafyreigvoxdl73q4anc3z6g7z6dxocvxh5swljr7oev752ora2occsrfue,repost,,politifact567,6,4,chiefskitty.bsky.social,3900,3568,2024-12-14 09:05:34.858000+00:00
at://did:plc:vydg6fv2bjcdhvv6atiibkn6/app.bsky.feed.post/3ldax22vwr22o,bafyreigvoxdl73q4anc3z6g7z6dxocvxh5swljr7oev752ora2occsrfue,repost,,politifact567,6,4,lorymar.bsky.social,8941,10100,2024-12-14 09:05:34.858000+00:00
at://did:plc:gz7wbxicuak3alhjkdfstomg/app.bsky.feed.post/3ldmbt5qtu22i,bafyreidx7uotp27yu4inxukuazuljftmwx6ymatpisll5ybeusle6mbj64,repost,,politifact8537,1,1,boycott25.bsky.social,1878,4392,2024-12-18 21:17:51.239000+00:00
at://did:plc:hiz3i44kravwkf6hmzg42okb/app.bsky.feed.post/3ldlirr7zpk26,bafyreibszcebknawfw2yxrspjylxqtab535r5prygzwon6mkdu3g2hrsem,repost,,politifact8537,29,8,berkeleyeve.bsky.social,1628,2391,2024-12-18 13:49:41.004000+00:00
at://did:plc:hiz3i44kravwkf6hmzg42okb/app.bsky.feed.post/3ldlirr7zpk26,bafyreibszcebknawfw2yxrspjylxqtab535r5prygzwon6mkdu3g2hrsem,repost,,politifact8537,29,8,werechicken.bsky.social,846,1793,2024-12-18 13:49:41.004000+00:00
at://did:plc:hiz3i44kravwkf6hmzg42okb/app.bsky.feed.post/3ldlirr7zpk26,bafyreibszcebknawfw2yxrspjylxqtab535r5prygzwon6mkdu3g2hrsem,repost,,politifact8537,29,8,randomjeweler.bsky.social,838,817,2024-12-18 13:49:41.004000+00:00
at://did:plc:hiz3i44kravwkf6hmzg42okb/app.bsky.feed.post/3ldlirr7zpk26,bafyreibszcebknawfw2yxrspjylxqtab535r5prygzwon6mkdu3g2hrsem,repost,,politifact8537,29,8,xylaria.vg,1295,657,2024-12-18 13:49:41.004000+00:00
